0.0263956 node 1 has awared 18 nodes
0.0263956 node 15 has awared 4 nodes
0.0263957 node 9 has awared 10 nodes
0.0263957 node 8 has awared 11 nodes
0.0263957 node 31 has awared 2 nodes
0.0263957 node 25 has awared 2 nodes
0.0263959 node 19 has awared 2 nodes
0.0263959 node 11 has awared 8 nodes
0.0263959 node 6 has awared 13 nodes
0.0263961 node 23 has awared 2 nodes
0.0303414 node 11 has awared 9 nodes
0.0303415 node 8 has awared 12 nodes
0.0303415 node 1 has awared 19 nodes
0.0303416 node 23 has awared 3 nodes
0.0303416 node 18 has awared 2 nodes
0.0303416 node 26 has awared 2 nodes
0.0303417 node 15 has awared 5 nodes
0.0303417 node 9 has awared 11 nodes
0.0303418 node 31 has awared 3 nodes
0.0461904 node 7 has awared 2 nodes
0.0461905 node 13 has awared 2 nodes
0.0461905 node 27 has awared 2 nodes
0.0461906 node 29 has awared 2 nodes
0.0472497 node 24 has awared 2 nodes
0.04725 node 29 has awared 3 nodes
0.04725 node 13 has awared 3 nodes
0.0472501 node 26 has awared 3 nodes
0.0536851 node 7 has awared 24 nodes
0.0536852 node 3 has awared 27 nodes
0.0536853 node 2 has awared 28 nodes
0.0536853 node 13 has awared 19 nodes
0.0596589 node 24 has awared 4 nodes
0.0596589 node 19 has awared 9 nodes
0.0596589 node 20 has awared 7 nodes
0.059659 node 23 has awared 6 nodes
0.059659 node 11 has awared 16 nodes
0.0596591 node 2 has awared 28 nodes
0.0641699 node 17 has awared 2 nodes
0.0641702 node 28 has awared 2 nodes
0.0688064 node 26 has awared 4 nodes
0.0856834 node 27 has awared 3 nodes
0.0856837 node 3 has awared 27 nodes
0.0856838 node 22 has awared 2 nodes
0.0856839 node 2 has awared 28 nodes
0.0856839 node 29 has awared 4 nodes
0.0856839 node 7 has awared 24 nodes
0.100736 node 27 has awared 4 nodes
0.100737 node 13 has awared 19 nodes
0.100737 node 21 has awared 2 nodes
0.125449 node 14 has awared 2 nodes
0.125449 node 4 has awared 9 nodes
0.125449 node 22 has awared 3 nodes
0.125449 node 0 has awared 13 nodes
0.125449 node 21 has awared 3 nodes
0.144157 node 15 has awared 6 nodes
0.144157 node 31 has awared 4 nodes
0.144157 node 25 has awared 3 nodes
0.144157 node 18 has awared 3 nodes
0.144157 node 6 has awared 13 nodes
0.144157 node 1 has awared 19 nodes
0.144157 node 11 has awared 17 nodes
0.144158 node 8 has awared 12 nodes
0.144158 node 19 has awared 10 nodes
0.144158 node 23 has awared 7 nodes
0.170949 node 11 has awared 17 nodes
0.170949 node 19 has awared 10 nodes
0.170949 node 26 has awared 5 nodes
0.170949 node 6 has awared 18 nodes
0.170949 node 9 has awared 15 nodes
0.170949 node 15 has awared 10 nodes
0.170949 node 1 has awared 23 nodes
0.170949 node 18 has awared 7 nodes
0.180578 node 5 has awared 26 nodes
0.180578 node 21 has awared 11 nodes
0.180578 node 16 has awared 15 nodes
0.185306 node 14 has awared 3 nodes
0.185307 node 12 has awared 2 nodes
0.185307 node 0 has awared 13 nodes
0.188711 node 8 has awared 13 nodes
0.188711 node 18 has awared 8 nodes
0.188712 node 15 has awared 11 nodes
0.188712 node 9 has awared 16 nodes
0.188712 node 19 has awared 11 nodes
0.188712 node 31 has awared 5 nodes
