0.0382791 node 0 has awared 6 nodes
0.0382791 node 14 has awared 2 nodes
0.0382792 node 12 has awared 2 nodes
0.0382793 node 4 has awared 2 nodes
0.0382794 node 10 has awared 2 nodes
0.0474701 node 9 has awared 7 nodes
0.0474702 node 6 has awared 10 nodes
0.0474702 node 1 has awared 15 nodes
0.0474703 node 11 has awared 5 nodes
0.0474703 node 8 has awared 8 nodes
0.0474705 node 4 has awared 12 nodes
0.0474706 node 10 has awared 7 nodes
0.0474706 node 14 has awared 3 nodes
0.0474707 node 2 has awared 14 nodes
0.0474707 node 12 has awared 5 nodes
0.0474707 node 0 has awared 16 nodes
0.0493297 node 0 has awared 16 nodes
0.0493298 node 4 has awared 12 nodes
0.0493298 node 12 has awared 5 nodes
0.04933 node 5 has awared 10 nodes
0.0493301 node 10 has awared 7 nodes
0.0493301 node 8 has awared 8 nodes
0.0493301 node 1 has awared 15 nodes
0.0493302 node 15 has awared 2 nodes
0.0493302 node 9 has awared 7 nodes
0.0494466 node 3 has awared 5 nodes
0.0494469 node 2 has awared 14 nodes
0.0685409 node 7 has awared 2 nodes
0.068541 node 13 has awared 2 nodes
0.0685412 node 2 has awared 14 nodes
0.0685414 node 12 has awared 6 nodes
0.082636 node 8 has awared 9 nodes
0.0826361 node 15 has awared 3 nodes
0.0826362 node 9 has awared 8 nodes
0.0826362 node 11 has awared 6 nodes
0.0826363 node 6 has awared 11 nodes
0.0826363 node 4 has awared 13 nodes
0.0826364 node 2 has awared 15 nodes
0.0826365 node 12 has awared 7 nodes
0.0826365 node 14 has awared 4 nodes
0.0826365 node 13 has awared 3 nodes
0.0826365 node 0 has awared 16 nodes
0.0826366 node 10 has awared 8 nodes
0.0973986 node 14 has awared 5 nodes
0.0973986 node 12 has awared 8 nodes
0.0973987 node 0 has awared 16 nodes
0.0973988 node 8 has awared 10 nodes
0.0973988 node 1 has awared 15 nodes
0.0973989 node 15 has awared 4 nodes
0.0973989 node 9 has awared 9 nodes
0.0973989 node 10 has awared 9 nodes
0.0973989 node 5 has awared 11 nodes
0.097399 node 13 has awared 4 nodes
0.097399 node 6 has awared 12 nodes
0.097399 node 11 has awared 7 nodes
0.0973991 node 2 has awared 15 nodes
0.144393 node 1 has awared 15 nodes
0.144393 node 15 has awared 5 nodes
0.144393 node 9 has awared 9 nodes
0.144393 node 8 has awared 10 nodes
0.144393 node 6 has awared 12 nodes
0.144393 node 2 has awared 15 nodes
0.144393 node 4 has awared 13 nodes
0.144393 node 13 has awared 5 nodes
0.171364 node 15 has awared 6 nodes
0.171364 node 6 has awared 12 nodes
0.171364 node 1 has awared 15 nodes
0.171364 node 11 has awared 8 nodes
0.171364 node 8 has awared 10 nodes
0.171364 node 4 has awared 13 nodes
0.171364 node 10 has awared 10 nodes
0.171364 node 14 has awared 6 nodes
0.171364 node 2 has awared 15 nodes
0.171364 node 12 has awared 9 nodes
0.171364 node 0 has awared 16 nodes
0.189735 node 3 has awared 11 nodes
0.189736 node 2 has awared 15 nodes
0.189736 node 7 has awared 8 nodes
0.189736 node 12 has awared 9 nodes
0.189736 node 8 has awared 10 nodes
0.189736 node 4 has awared 13 nodes
0.189736 node 1 has awared 15 nodes
0.189736 node 14 has awared 7 nodes
0.189736 node 0 has awared 16 nodes
0.189736 node 11 has awared 8 nodes
0.19185 node 13 has awared 6 nodes
0.19185 node 8 has awared 11 nodes
0.19185 node 1 has awared 15 nodes
