0.0263955 node 1 has awared 18 nodes
0.0263955 node 15 has awared 4 nodes
0.0263955 node 9 has awared 10 nodes
0.0263956 node 8 has awared 11 nodes
0.0263956 node 31 has awared 2 nodes
0.0263956 node 25 has awared 2 nodes
0.0263957 node 19 has awared 2 nodes
0.0263957 node 11 has awared 8 nodes
0.0263957 node 6 has awared 13 nodes
0.0263958 node 23 has awared 2 nodes
0.0263958 node 4 has awared 15 nodes
0.0263959 node 26 has awared 2 nodes
0.0263959 node 14 has awared 5 nodes
0.0263959 node 12 has awared 7 nodes
0.026396 node 2 has awared 17 nodes
0.026396 node 24 has awared 2 nodes
0.026396 node 0 has awared 19 nodes
0.026396 node 10 has awared 9 nodes
0.0263961 node 13 has awared 6 nodes
0.0263961 node 22 has awared 2 nodes
0.0263961 node 17 has awared 2 nodes
0.0263961 node 28 has awared 2 nodes
0.0263961 node 27 has awared 2 nodes
0.0303413 node 11 has awared 9 nodes
0.0303413 node 8 has awared 12 nodes
0.0303413 node 1 has awared 19 nodes
0.0303414 node 23 has awared 3 nodes
0.0303414 node 18 has awared 2 nodes
0.0303414 node 26 has awared 3 nodes
0.0303414 node 15 has awared 5 nodes
0.0303414 node 9 has awared 11 nodes
0.0303415 node 31 has awared 3 nodes
0.0303415 node 25 has awared 3 nodes
0.0303415 node 24 has awared 3 nodes
0.0303415 node 2 has awared 18 nodes
0.0303415 node 6 has awared 14 nodes
0.0303416 node 20 has awared 2 nodes
0.0303417 node 4 has awared 16 nodes
0.0303417 node 13 has awared 7 nodes
0.0303417 node 12 has awared 8 nodes
0.0303417 node 27 has awared 3 nodes
0.0303418 node 29 has awared 2 nodes
0.0303418 node 22 has awared 3 nodes
0.0303418 node 14 has awared 6 nodes
0.0461902 node 7 has awared 2 nodes
0.0461903 node 13 has awared 8 nodes
0.0461903 node 27 has awared 4 nodes
0.0461904 node 29 has awared 3 nodes
0.0461905 node 22 has awared 4 nodes
0.0461905 node 2 has awared 18 nodes
0.0461906 node 24 has awared 4 nodes
0.0461907 node 12 has awared 9 nodes
0.0461907 node 21 has awared 2 nodes
0.0472496 node 24 has awared 5 nodes
0.0472497 node 29 has awared 4 nodes
0.0472497 node 13 has awared 9 nodes
0.0472498 node 26 has awared 4 nodes
0.0472498 node 19 has awared 3 nodes
0.0472498 node 8 has awared 13 nodes
0.0472498 node 27 has awared 5 nodes
0.0472499 node 1 has awared 19 nodes
0.0472499 node 11 has awared 10 nodes
0.0472499 node 3 has awared 2 nodes
0.0472499 node 7 has awared 3 nodes
0.0472499 node 20 has awared 3 nodes
0.0472499 node 18 has awared 3 nodes
0.0472499 node 23 has awared 4 nodes
0.04725 node 22 has awared 5 nodes
0.04725 node 15 has awared 6 nodes
0.04725 node 9 has awared 12 nodes
0.04725 node 12 has awared 10 nodes
0.0472501 node 4 has awared 17 nodes
0.0472501 node 31 has awared 4 nodes
0.0472501 node 25 has awared 4 nodes
0.0536849 node 7 has awared 25 nodes
0.053685 node 3 has awared 28 nodes
0.053685 node 2 has awared 28 nodes
0.053685 node 13 has awared 19 nodes
0.053685 node 24 has awared 10 nodes
0.0536851 node 27 has awared 7 nodes
0.0536853 node 22 has awared 12 nodes
0.0536853 node 26 has awared 7 nodes
0.0536853 node 19 has awared 13 nodes
0.0536853 node 8 has awared 23 nodes
0.0596587 node 24 has awared 10 nodes
0.0596587 node 19 has awared 13 nodes
0.0596587 node 20 has awared 9 nodes
0.0596587 node 23 has awared 7 nodes
0.0596587 node 11 has awared 17 nodes
0.0596588 node 2 has awared 28 nodes
0.0596588 node 8 has awared 23 nodes
0.0596588 node 1 has awared 26 nodes
0.0596589 node 18 has awared 10 nodes
0.0596589 node 15 has awared 13 nodes
0.0596589 node 9 has awared 19 nodes
0.059659 node 6 has awared 21 nodes
0.059659 node 31 has awared 5 nodes
0.059659 node 25 has awared 5 nodes
0.059659 node 29 has awared 5 nodes
0.059659 node 13 has awared 19 nodes
0.0641698 node 17 has awared 3 nodes
0.0641699 node 28 has awared 3 nodes
0.0641701 node 0 has awared 19 nodes
0.0641701 node 14 has awared 7 nodes
0.0641701 node 4 has awared 17 nodes
0.0641701 node 25 has awared 6 nodes
0.0641701 node 31 has awared 6 nodes
0.0641702 node 9 has awared 19 nodes
0.0641702 node 15 has awared 14 nodes
0.0641702 node 18 has awared 11 nodes
0.0641702 node 16 has awared 2 nodes
0.0641702 node 6 has awared 21 nodes
0.0641702 node 12 has awared 11 nodes
0.0641702 node 1 has awared 26 nodes
0.0641702 node 5 has awared 6 nodes
0.0641703 node 8 has awared 23 nodes
0.0688062 node 26 has awared 8 nodes
0.0688063 node 24 has awared 11 nodes
0.0688064 node 23 has awared 8 nodes
0.0688064 node 19 has awared 13 nodes
0.0688064 node 11 has awared 17 nodes
0.0688064 node 2 has awared 28 nodes
0.0688066 node 8 has awared 23 nodes
0.0688066 node 1 has awared 26 nodes
0.0856833 node 27 has awared 8 nodes
0.0856835 node 3 has awared 28 nodes
0.0856835 node 22 has awared 13 nodes
0.0856836 node 2 has awared 28 nodes
0.0856836 node 29 has awared 6 nodes
0.0856836 node 7 has awared 25 nodes
0.0856837 node 24 has awared 12 nodes
0.0856837 node 12 has awared 11 nodes
0.0856837 node 8 has awared 23 nodes
0.0856838 node 4 has awared 17 nodes
0.0856838 node 19 has awared 14 nodes
0.0856838 node 21 has awared 3 nodes
0.0856838 node 1 has awared 26 nodes
0.0856838 node 14 has awared 8 nodes
0.0856839 node 26 has awared 9 nodes
0.0856839 node 18 has awared 12 nodes
0.0856839 node 0 has awared 19 nodes
0.0856839 node 11 has awared 17 nodes
0.100736 node 27 has awared 9 nodes
0.100736 node 12 has awared 14 nodes
0.100736 node 21 has awared 4 nodes
0.100736 node 4 has awared 20 nodes
0.100736 node 14 has awared 11 nodes
0.100736 node 3 has awared 28 nodes
0.100737 node 5 has awared 18 nodes
0.100737 node 16 has awared 8 nodes
0.100737 node 30 has awared 2 nodes
0.100737 node 7 has awared 25 nodes
0.100737 node 29 has awared 7 nodes
0.125449 node 14 has awared 12 nodes
0.125449 node 4 has awared 20 nodes
0.125449 node 22 has awared 14 nodes
0.125449 node 0 has awared 19 nodes
0.125449 node 21 has awared 5 nodes
0.125449 node 16 has awared 9 nodes
0.125449 node 27 has awared 10 nodes
0.125449 node 5 has awared 18 nodes
0.125449 node 13 has awared 20 nodes
0.125449 node 8 has awared 23 nodes
0.125449 node 1 has awared 26 nodes
0.125449 node 30 has awared 3 nodes
0.125449 node 18 has awared 13 nodes
0.125449 node 25 has awared 7 nodes
0.125449 node 15 has awared 15 nodes
0.125449 node 3 has awared 28 nodes
0.125449 node 9 has awared 19 nodes
0.125449 node 19 has awared 15 nodes
0.125449 node 31 has awared 7 nodes
0.125449 node 2 has awared 28 nodes
0.125449 node 10 has awared 9 nodes
0.144157 node 15 has awared 16 nodes
0.144157 node 31 has awared 8 nodes
0.144157 node 25 has awared 8 nodes
0.144157 node 18 has awared 14 nodes
0.144157 node 6 has awared 21 nodes
0.144157 node 1 has awared 26 nodes
0.144157 node 11 has awared 18 nodes
0.144157 node 8 has awared 23 nodes
0.144157 node 19 has awared 16 nodes
0.144157 node 23 has awared 9 nodes
0.144157 node 4 has awared 20 nodes
0.144158 node 26 has awared 10 nodes
0.144158 node 10 has awared 10 nodes
0.144158 node 14 has awared 13 nodes
0.144158 node 28 has awared 4 nodes
0.144158 node 2 has awared 28 nodes
0.144158 node 12 has awared 15 nodes
0.144158 node 17 has awared 4 nodes
0.144158 node 24 has awared 13 nodes
0.144158 node 0 has awared 19 nodes
0.170949 node 11 has awared 18 nodes
0.170949 node 19 has awared 16 nodes
0.170949 node 26 has awared 11 nodes
0.170949 node 6 has awared 21 nodes
0.170949 node 15 has awared 16 nodes
0.170949 node 9 has awared 19 nodes
0.170949 node 1 has awared 26 nodes
0.170949 node 18 has awared 14 nodes
0.170949 node 31 has awared 9 nodes
0.170949 node 8 has awared 23 nodes
0.170949 node 25 has awared 9 nodes
0.170949 node 20 has awared 9 nodes
0.170949 node 24 has awared 14 nodes
0.170949 node 2 has awared 28 nodes
0.170949 node 4 has awared 21 nodes
0.180577 node 5 has awared 26 nodes
0.180578 node 21 has awared 13 nodes
0.180578 node 16 has awared 17 nodes
0.180578 node 0 has awared 31 nodes
0.180578 node 12 has awared 23 nodes
0.180578 node 14 has awared 21 nodes
0.180578 node 22 has awared 15 nodes
0.180578 node 4 has awared 28 nodes
0.185306 node 14 has awared 22 nodes
0.185306 node 12 has awared 24 nodes
0.185306 node 0 has awared 31 nodes
0.185307 node 8 has awared 24 nodes
0.185307 node 18 has awared 15 nodes
0.185307 node 1 has awared 26 nodes
0.185307 node 22 has awared 16 nodes
0.185307 node 21 has awared 14 nodes
0.185307 node 25 has awared 10 nodes
0.185307 node 16 has awared 18 nodes
0.185307 node 31 has awared 10 nodes
0.185307 node 15 has awared 17 nodes
0.185307 node 9 has awared 20 nodes
0.185307 node 10 has awared 11 nodes
0.185307 node 5 has awared 27 nodes
0.185307 node 19 has awared 17 nodes
0.185307 node 27 has awared 11 nodes
0.185307 node 13 has awared 21 nodes
0.185307 node 6 has awared 22 nodes
0.185307 node 17 has awared 5 nodes
0.185307 node 11 has awared 19 nodes
0.185307 node 30 has awared 4 nodes
0.185307 node 2 has awared 28 nodes
0.185307 node 28 has awared 5 nodes
0.185307 node 23 has awared 10 nodes
0.188711 node 8 has awared 25 nodes
0.188711 node 18 has awared 16 nodes
0.188711 node 15 has awared 18 nodes
0.188711 node 9 has awared 21 nodes
0.188711 node 19 has awared 18 nodes
0.188711 node 11 has awared 20 nodes
0.188711 node 31 has awared 11 nodes
0.188711 node 25 has awared 11 nodes
0.188711 node 6 has awared 23 nodes
0.188712 node 23 has awared 11 nodes
0.188712 node 4 has awared 29 nodes
0.188712 node 26 has awared 12 nodes
