0.0311674 node 0 has awared 11 nodes
0.0311674 node 1 has awared 10 nodes
0.0311674 node 2 has awared 9 nodes
0.0311674 node 3 has awared 8 nodes
0.0311674 node 4 has awared 7 nodes
0.0311674 node 5 has awared 6 nodes
0.0311674 node 6 has awared 5 nodes
0.0311674 node 7 has awared 4 nodes
0.0311674 node 8 has awared 3 nodes
0.0311674 node 9 has awared 2 nodes
0.0311674 node 11 has awared 2 nodes
0.0311674 node 12 has awared 2 nodes
0.0311674 node 13 has awared 2 nodes
0.0311674 node 14 has awared 2 nodes
0.0311674 node 15 has awared 2 nodes
0.0311674 node 16 has awared 2 nodes
0.0311674 node 17 has awared 2 nodes
0.0311674 node 18 has awared 2 nodes
0.0311674 node 19 has awared 2 nodes
0.0311674 node 20 has awared 2 nodes
0.0311674 node 21 has awared 2 nodes
0.0311674 node 22 has awared 2 nodes
0.0311674 node 23 has awared 2 nodes
0.0311674 node 24 has awared 2 nodes
0.0311674 node 25 has awared 2 nodes
0.0311674 node 26 has awared 2 nodes
0.0311674 node 27 has awared 2 nodes
0.0311674 node 28 has awared 2 nodes
0.0311674 node 29 has awared 2 nodes
0.0311674 node 30 has awared 2 nodes
0.0311674 node 31 has awared 2 nodes
0.0369886 node 0 has awared 21 nodes
0.0369886 node 1 has awared 20 nodes
0.0369886 node 2 has awared 19 nodes
0.0369886 node 3 has awared 18 nodes
0.0369886 node 4 has awared 17 nodes
0.0369886 node 5 has awared 16 nodes
0.0369886 node 6 has awared 15 nodes
0.0369886 node 7 has awared 14 nodes
0.0369886 node 8 has awared 13 nodes
0.0369886 node 9 has awared 12 nodes
0.0369886 node 10 has awared 11 nodes
0.0369886 node 11 has awared 11 nodes
0.0369886 node 12 has awared 10 nodes
0.0369886 node 13 has awared 9 nodes
0.0369886 node 14 has awared 8 nodes
0.0369886 node 15 has awared 7 nodes
0.0369886 node 16 has awared 6 nodes
0.0369886 node 17 has awared 5 nodes
0.0369886 node 18 has awared 4 nodes
0.0369886 node 19 has awared 3 nodes
0.0369886 node 21 has awared 3 nodes
0.0369886 node 22 has awared 3 nodes
0.0369886 node 23 has awared 3 nodes
0.0369886 node 24 has awared 3 nodes
0.0369886 node 25 has awared 3 nodes
0.0369886 node 26 has awared 3 nodes
0.0369886 node 27 has awared 3 nodes
0.0369886 node 28 has awared 3 nodes
0.0369886 node 29 has awared 3 nodes
0.0369886 node 30 has awared 3 nodes
0.0369886 node 31 has awared 3 nodes
0.0608146 node 0 has awared 21 nodes
0.0608146 node 1 has awared 20 nodes
0.0608146 node 2 has awared 19 nodes
0.0608146 node 3 has awared 18 nodes
0.0608146 node 4 has awared 17 nodes
0.0608146 node 5 has awared 16 nodes
0.0608146 node 6 has awared 15 nodes
0.0608146 node 7 has awared 14 nodes
0.0608146 node 8 has awared 13 nodes
0.0608146 node 9 has awared 12 nodes
0.0608146 node 10 has awared 11 nodes
0.0608146 node 11 has awared 11 nodes
0.0608146 node 12 has awared 10 nodes
0.0608146 node 13 has awared 9 nodes
0.0608146 node 14 has awared 8 nodes
0.0608146 node 15 has awared 7 nodes
0.0608146 node 16 has awared 6 nodes
0.0608146 node 17 has awared 5 nodes
0.0608146 node 19 has awared 4 nodes
0.0608146 node 20 has awared 3 nodes
0.0608146 node 21 has awared 4 nodes
