0.0352324 node 60 has awared 2 nodes
0.0377587 node 42 has awared 5 nodes
0.0377588 node 25 has awared 22 nodes
0.0377588 node 31 has awared 16 nodes
0.0377589 node 6 has awared 41 nodes
0.037759 node 9 has awared 38 nodes
0.037759 node 15 has awared 32 nodes
0.0399152 node 43 has awared 2 nodes
0.0399155 node 5 has awared 12 nodes
0.0399158 node 39 has awared 2 nodes
0.0399158 node 34 has awared 2 nodes
0.0399159 node 53 has awared 2 nodes
0.041146 node 53 has awared 3 nodes
0.0411463 node 16 has awared 19 nodes
0.0411463 node 43 has awared 3 nodes
0.0428439 node 36 has awared 6 nodes
0.042844 node 3 has awared 39 nodes
0.0457949 node 47 has awared 16 nodes
0.045795 node 12 has awared 51 nodes
0.0457952 node 50 has awared 13 nodes
0.0488839 node 16 has awared 20 nodes
0.0488839 node 43 has awared 4 nodes
0.0488842 node 60 has awared 3 nodes
0.0488842 node 39 has awared 3 nodes
0.0517926 node 17 has awared 2 nodes
0.0555988 node 56 has awared 2 nodes
0.0555989 node 24 has awared 2 nodes
0.0650501 node 1 has awared 8 nodes
0.0650503 node 57 has awared 2 nodes
0.0650504 node 18 has awared 2 nodes
0.0650504 node 37 has awared 2 nodes
0.0650504 node 51 has awared 2 nodes
0.0650505 node 19 has awared 2 nodes
0.0720645 node 47 has awared 17 nodes
0.0720647 node 38 has awared 2 nodes
0.0720647 node 62 has awared 2 nodes
0.0720648 node 33 has awared 2 nodes
0.0908094 node 25 has awared 22 nodes
0.0908095 node 9 has awared 38 nodes
0.0908096 node 15 has awared 32 nodes
0.0908097 node 46 has awared 2 nodes
0.0908097 node 42 has awared 6 nodes
0.0908098 node 6 has awared 41 nodes
0.0908099 node 35 has awared 2 nodes
0.0908099 node 18 has awared 15 nodes
0.0908099 node 37 has awared 3 nodes
0.0920906 node 15 has awared 33 nodes
0.0920908 node 31 has awared 17 nodes
0.0920909 node 25 has awared 23 nodes
0.092091 node 18 has awared 16 nodes
0.092091 node 37 has awared 4 nodes
0.0920911 node 6 has awared 41 nodes
0.0920911 node 42 has awared 7 nodes
0.0920911 node 46 has awared 3 nodes
0.0920912 node 51 has awared 3 nodes
0.0920912 node 35 has awared 3 nodes
0.0920912 node 1 has awared 9 nodes
0.10645 node 51 has awared 4 nodes
0.10645 node 37 has awared 5 nodes
0.10645 node 25 has awared 23 nodes
0.10645 node 31 has awared 17 nodes
0.10645 node 18 has awared 20 nodes
0.11128 node 23 has awared 36 nodes
0.11128 node 11 has awared 48 nodes
0.116061 node 37 has awared 19 nodes
0.116062 node 18 has awared 36 nodes
0.116062 node 1 has awared 51 nodes
0.116062 node 35 has awared 19 nodes
0.116062 node 15 has awared 38 nodes
0.116062 node 9 has awared 43 nodes
0.116062 node 25 has awared 28 nodes
0.142016 node 12 has awared 51 nodes
0.142016 node 50 has awared 14 nodes
0.142016 node 62 has awared 3 nodes
0.142016 node 4 has awared 44 nodes
0.149105 node 56 has awared 3 nodes
0.149105 node 2 has awared 23 nodes
0.154148 node 47 has awared 17 nodes
0.154148 node 4 has awared 47 nodes
0.154148 node 62 has awared 4 nodes
0.156746 node 37 has awared 20 nodes
0.156746 node 51 has awared 5 nodes
0.156746 node 1 has awared 51 nodes
0.156746 node 15 has awared 38 nodes
0.156746 node 9 has awared 43 nodes
0.156746 node 8 has awared 11 nodes
0.156746 node 31 has awared 18 nodes
0.156746 node 35 has awared 20 nodes
0.156746 node 25 has awared 29 nodes
0.158009 node 30 has awared 31 nodes
0.158009 node 5 has awared 56 nodes
0.162712 node 3 has awared 39 nodes
0.162712 node 41 has awared 2 nodes
0.162713 node 7 has awared 30 nodes
0.171807 node 31 has awared 19 nodes
0.171807 node 9 has awared 43 nodes
0.171807 node 15 has awared 38 nodes
